id,filtered_words,features,label_index
R012,ever theory avoid together moment green give. sit maintain strategy spend take difficult. experts discuss ongoing developments technology breakthrough.,"(10000,[353,551,855,1020,1388,1468,2227,2291,3401,3614,4506,4687,5247,5594,6946,7337,8312,8759,9462],[4.42484663185681,3.914021008090819,3.8187108282864943,2.4789364828014966,3.8187108282864943,4.137164559405029,2.7200985396183848,4.607168188650764,3.6516567436233283,0.6753425559264385,0.691153161953081,0.691153161953081,4.270695952029551,4.270695952029551,4.607168188650764,4.830311739964974,3.8187108282864943,4.830311739964974,0.691153161953081])",1.0
R052,suffer middle film four turn car. business movie administration wind hospital. experts discuss ongoing developments education.,"(10000,[934,1243,1439,2558,3614,3886,4506,4687,5003,5047,5185,5374,6135,8290,9462,9878],[5.523458920524919,4.137164559405029,4.270695952029551,4.137164559405029,0.6753425559264385,4.42484663185681,0.691153161953081,0.691153161953081,3.7316994512968646,2.6902455764687034,4.270695952029551,3.914021008090819,4.137164559405029,5.117993812416755,0.691153161953081,3.8187108282864943])",1.0
R123,know let section house including think debate. position recently drive none reduce. experts discuss ongoing developments climate change.,"(10000,[821,1339,2034,2059,2335,3479,3614,4506,4687,5836,6077,6325,6968,7334,7779,8267,9462,9831],[2.849310271098391,4.42484663185681,4.137164559405029,2.6330871626287546,4.42484663185681,5.117993812416755,0.6753425559264385,0.691153161953081,0.691153161953081,4.42484663185681,4.42484663185681,4.019381523748645,4.270695952029551,4.607168188650764,3.4440173788450834,4.137164559405029,0.691153161953081,3.914021008090819])",1.0
F040,everybody situation order author among power interest body. else instead apply performance true. ball know five page owner month modern. — shocking claims government cover-up surface internet.,"(10000,[70,78,503,1226,2259,2561,2827,3056,3136,4527,5034,5493,5726,5741,5850,5974,6053,7281,7312,7362,7492,7779,7936,8338,9350,9351,9813],[4.270695952029551,5.117993812416755,0.691153161953081,4.42484663185681,2.7826188965997183,3.914021008090819,4.137164559405029,4.137164559405029,4.607168188650764,4.137164559405029,4.830311739964974,5.117993812416755,3.8187108282864943,4.607168188650764,0.691153161953081,4.137164559405029,4.019381523748645,0.667530016189645,3.7316994512968646,4.137164559405029,3.914021008090819,3.4440173788450834,0.691153161953081,0.691153161953081,4.830311739964974,3.914021008090819,2.997730276216664])",0.0
R160,painting control face daughter quite item. local material ok record ahead. experts discuss ongoing developments climate change.,"(10000,[228,821,1034,1208,2059,2645,3231,3614,4034,4347,4506,4687,6056,7299,7623,9462,9663],[3.8187108282864943,2.849310271098391,4.270695952029551,2.60568818844064,2.6330871626287546,4.270695952029551,4.137164559405029,0.6753425559264385,4.019381523748645,4.607168188650764,0.691153161953081,0.691153161953081,4.137164559405029,5.117993812416755,4.019381523748645,0.691153161953081,5.117993812416755])",1.0
F067,region weight another skill congress sister different. rise state situation answer security. — shocking claims immortal jellyfish surface internet.,"(10000,[503,1808,2066,3136,3409,3521,3619,4816,5850,7281,7936,8004,8159,8166,8338,8423,8728,9876,9968],[0.691153161953081,4.42484663185681,2.7508701982851385,4.607168188650764,4.42484663185681,3.577548771469606,4.137164559405029,3.914021008090819,0.691153161953081,0.667530016189645,0.691153161953081,4.137164559405029,3.7316994512968646,4.42484663185681,0.691153161953081,4.607168188650764,3.5085558999826545,2.7508701982851385,4.270695952029551])",0.0
R069,tv take employee ago. remember either animal ball individual just. experts discuss ongoing developments research.,"(10000,[855,1457,3614,4506,4547,4687,5685,6548,7066,7360,7492,7939,8614,9126,9462],[3.8187108282864943,4.830311739964974,0.6753425559264385,0.691153161953081,4.019381523748645,0.691153161953081,4.607168188650764,4.830311739964974,2.8844015909096608,3.914021008090819,3.914021008090819,4.270695952029551,4.270695952029551,4.42484663185681,0.691153161953081])",1.0
F160,energy go carry music standard sense. full pay writer. series design commercial director. tv stand southern them. — shocking claims mind control surface internet.,"(10000,[353,454,503,1208,2967,3184,3743,3922,4463,4547,4897,5850,6370,6443,6451,6886,7281,7857,7936,8307,8338,8408,8897,8957],[4.42484663185681,3.2208738275308737,0.691153161953081,2.60568818844064,4.270695952029551,2.7826188965997183,4.270695952029551,4.137164559405029,4.607168188650764,4.019381523748645,3.8187108282864943,0.691153161953081,3.5085558999826545,3.577548771469606,3.6516567436233283,3.8187108282864943,0.667530016189645,5.117993812416755,0.691153161953081,3.914021008090819,0.691153161953081,4.607168188650764,4.607168188650764,5.117993812416755])",0.0
F053,commercial pass go. maybe dog picture miss star development. — shocking claims hoax surface internet.,"(10000,[503,913,1071,2481,4377,4702,4818,5170,5850,6443,7281,7936,8338,8392,9564],[0.691153161953081,5.117993812416755,4.137164559405029,4.270695952029551,2.60568818844064,4.42484663185681,4.270695952029551,4.137164559405029,0.691153161953081,3.577548771469606,0.667530016189645,0.691153161953081,0.691153161953081,3.8187108282864943,4.270695952029551])",0.0
R074,realize behind student past over. long indicate economy. south officer option poor. experts discuss ongoing developments education.,"(10000,[696,1582,2613,3536,3614,4202,4346,4506,4683,4687,4816,5047,6485,8904,9275,9462,9613],[4.607168188650764,3.914021008090819,4.830311739964974,4.137164559405029,0.6753425559264385,5.523458920524919,3.8187108282864943,0.691153161953081,4.830311739964974,0.691153161953081,3.914021008090819,2.6902455764687034,4.137164559405029,3.914021008090819,3.6516567436233283,0.691153161953081,4.019381523748645])",1.0
R007,benefit old fight laugh action. media public store million idea. experts discuss ongoing developments election.,"(10000,[1209,1375,1770,2526,3556,3614,4506,4687,5653,7083,7098,7184,8651,9213,9462],[4.019381523748645,5.523458920524919,2.997730276216664,4.42484663185681,2.849310271098391,0.6753425559264385,0.691153161953081,0.691153161953081,3.8187108282864943,4.270695952029551,5.523458920524919,4.42484663185681,3.7316994512968646,5.523458920524919,0.691153161953081])",1.0
R119,send kitchen give example push policy. serve bag safe southern bar. scientist oil include necessary talk crime agree another. experts discuss ongoing developments climate change.,"(10000,[415,731,756,821,1725,1811,2059,2953,3614,3743,3783,4506,4687,5523,5978,6035,6226,6925,6944,7642,7963,7979,8925,9462,9606],[4.270695952029551,4.270695952029551,4.42484663185681,2.849310271098391,3.8187108282864943,5.117993812416755,2.6330871626287546,4.137164559405029,0.6753425559264385,4.270695952029551,4.019381523748645,0.691153161953081,0.691153161953081,4.607168188650764,4.607168188650764,3.8187108282864943,3.8187108282864943,3.914021008090819,2.8154087194227095,4.270695952029551,4.270695952029551,4.270695952029551,3.914021008090819,0.691153161953081,4.270695952029551])",1.0
R087,scientist prevent almost. surface area important cultural become. experts discuss ongoing developments budget report.,"(10000,[1140,1967,3252,3614,4506,4687,4991,5432,5649,6226,7281,9233,9462,9714],[4.42484663185681,4.019381523748645,3.8187108282864943,0.6753425559264385,0.691153161953081,0.691153161953081,2.5277266469709283,2.7508701982851385,4.830311739964974,3.8187108282864943,0.667530016189645,3.7316994512968646,0.691153161953081,4.830311739964974])",1.0
F145,music unit travel build. cup fill act. — shocking claims miracle drug surface internet.,"(10000,[503,1256,2141,3059,5598,5850,6335,6370,7281,7860,7936,8338,8681,9727],[0.691153161953081,3.125563647726549,4.607168188650764,4.42484663185681,5.117993812416755,0.691153161953081,4.270695952029551,3.5085558999826545,0.667530016189645,2.958509563063383,0.691153161953081,0.691153161953081,3.914021008090819,4.607168188650764])",0.0
R065,thank page doctor. read huge garden old state end. experts discuss ongoing developments budget report.,"(10000,[1687,1808,2198,2827,3614,4506,4687,4959,4991,5432,5936,7083,7229,7650,9462],[4.019381523748645,4.42484663185681,4.607168188650764,4.137164559405029,0.6753425559264385,0.691153161953081,0.691153161953081,4.42484663185681,2.5277266469709283,2.7508701982851385,4.42484663185681,4.270695952029551,4.830311739964974,4.270695952029551,0.691153161953081])",1.0
R208,practice one game member newspaper current participant. major finally bed beyond. follow share exist. experts discuss ongoing developments budget report.,"(10000,[142,795,815,1058,1762,1817,3238,3614,3947,4280,4506,4687,4991,5432,6790,8975,9189,9367,9462,9497],[5.117993812416755,4.830311739964974,4.019381523748645,4.607168188650764,4.137164559405029,4.137164559405029,4.42484663185681,0.6753425559264385,3.8187108282864943,4.137164559405029,0.691153161953081,0.691153161953081,2.5277266469709283,2.7508701982851385,4.830311739964974,4.137164559405029,4.42484663185681,3.577548771469606,0.691153161953081,4.42484663185681])",1.0
R048,health sense happen loss business single. small hard require positive next. star deal summer card rise. experts discuss ongoing developments budget report.,"(10000,[1,222,1433,2144,3489,3614,4506,4554,4687,4704,4991,5125,5170,5329,5374,5432,5447,5844,8449,8805,9462,9481],[4.42484663185681,4.137164559405029,3.383392757028649,3.8187108282864943,5.117993812416755,0.6753425559264385,0.691153161953081,5.523458920524919,0.691153161953081,4.137164559405029,2.5277266469709283,3.8187108282864943,4.137164559405029,4.42484663185681,3.914021008090819,2.7508701982851385,3.4440173788450834,4.137164559405029,4.019381523748645,4.42484663185681,0.691153161953081,4.270695952029551])",1.0
F076,personal leader police board fear race rate. read blood card. city prepare compare. leave suggest rest away. — shocking claims aliens surface internet.,"(10000,[454,503,650,1526,1637,2092,2286,2359,2708,2913,3876,4570,5495,5850,6830,7281,7454,7650,7816,7936,7939,8338,9513],[3.2208738275308737,0.691153161953081,2.958509563063383,3.914021008090819,4.42484663185681,5.523458920524919,4.137164559405029,4.607168188650764,3.7316994512968646,3.6516567436233283,4.42484663185681,4.830311739964974,4.42484663185681,0.691153161953081,4.607168188650764,0.667530016189645,4.830311739964974,4.270695952029551,4.607168188650764,0.691153161953081,4.270695952029551,0.691153161953081,3.914021008090819])",0.0
R019,serve situation evidence adult. rule suddenly like generation social water. experts discuss ongoing developments policy.,"(10000,[343,823,1725,2054,3136,3330,3614,3973,4506,4687,6944,6963,7904,8581,9462],[4.42484663185681,4.019381523748645,3.8187108282864943,4.137164559405029,4.607168188650764,3.8187108282864943,0.6753425559264385,5.117993812416755,0.691153161953081,0.691153161953081,2.8154087194227095,4.270695952029551,5.117993812416755,4.019381523748645,0.691153161953081])",1.0
F115,responsibility past interview material many. — shocking claims immortal jellyfish surface internet.,"(10000,[503,2066,2846,3231,3502,5850,6035,7281,7936,8338,9275,9876],[0.691153161953081,2.7508701982851385,4.607168188650764,4.137164559405029,4.830311739964974,0.691153161953081,3.8187108282864943,0.667530016189645,0.691153161953081,0.691153161953081,3.6516567436233283,2.7508701982851385])",0.0
R031,drive responsibility song party experience government. determine cut concern ten media. believe figure success understand federal. experts discuss ongoing developments education.,"(10000,[533,1206,1379,1968,2782,3248,3502,3614,3635,4110,4506,4687,5047,5085,5710,6325,6487,7350,7734,9462,9828],[3.8187108282864943,4.830311739964974,5.117993812416755,4.137164559405029,5.523458920524919,5.523458920524919,4.830311739964974,0.6753425559264385,4.137164559405029,4.270695952029551,0.691153161953081,0.691153161953081,2.6902455764687034,4.019381523748645,5.117993812416755,4.019381523748645,3.914021008090819,4.019381523748645,4.607168188650764,0.691153161953081,4.137164559405029])",1.0
R190,bank third. despite enough night set continue could. lot lead activity theory. much religious play job point generation. experts discuss ongoing developments research.,"(10000,[524,557,743,1301,2173,3614,4293,4416,4506,4687,4695,4748,4943,5342,5356,6477,6869,7066,7876,8110,8151,8982,9462],[4.019381523748645,3.6516567436233283,3.8187108282864943,4.42484663185681,4.137164559405029,0.6753425559264385,4.270695952029551,4.270695952029551,0.691153161953081,0.691153161953081,4.830311739964974,4.019381523748645,4.019381523748645,4.137164559405029,4.42484663185681,5.117993812416755,3.914021008090819,2.8844015909096608,5.523458920524919,4.42484663185681,3.8187108282864943,4.42484663185681,0.691153161953081])",1.0
F057,impact mission bill until. friend cup six identify apply democratic people. medical part others necessary finish suffer. — shocking claims mind control surface internet.,"(10000,[488,503,1208,1972,3059,3166,3184,3967,4430,5401,5606,5850,6069,6578,6731,6940,7281,7312,7936,7979,8135,8268,8338,8740],[4.42484663185681,0.691153161953081,2.60568818844064,4.607168188650764,4.42484663185681,5.523458920524919,2.7826188965997183,4.019381523748645,5.117993812416755,3.8187108282864943,3.6516567436233283,0.691153161953081,4.137164559405029,4.019381523748645,5.523458920524919,3.5085558999826545,0.667530016189645,3.7316994512968646,0.691153161953081,4.270695952029551,4.270695952029551,4.137164559405029,0.691153161953081,4.270695952029551])",0.0
F158,positive professor enter vote pattern anything. either leg job believe someone. place indeed true word main. — shocking claims immortal jellyfish surface internet.,"(10000,[1,503,533,557,617,2066,2543,3409,3519,4934,5850,6290,6390,7188,7281,7435,7751,7936,8338,9126,9214,9668,9876],[4.42484663185681,0.691153161953081,3.8187108282864943,3.6516567436233283,4.270695952029551,2.7508701982851385,3.3262343431887,4.42484663185681,4.137164559405029,4.019381523748645,0.691153161953081,3.914021008090819,4.42484663185681,4.137164559405029,0.667530016189645,4.137164559405029,5.117993812416755,0.691153161953081,0.691153161953081,4.42484663185681,4.137164559405029,5.523458920524919,2.7508701982851385])",0.0
